date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,surface_pressure_mean,windspeed_10m_max,precipitation_sum
2020-08-07,31.1,23.4,27.1,79,1011.1,12.5,0.2
2020-08-08,31.4,25.0,27.9,81,1012.1,11.9,2.3
2020-08-09,32.8,24.8,28.1,78,1011.6,14.7,0.1
2020-08-10,32.4,25.0,28.0,74,1009.6,15.0,0.5
2020-08-11,30.2,24.6,27.3,78,1008.5,11.2,1.5
2020-08-12,32.2,24.1,27.8,75,1008.5,14.1,0.4
2020-08-13,32.9,25.3,28.2,78,1008.1,19.4,1.2
2020-08-14,31.7,24.8,27.1,82,1007.7,14.8,6.1
2020-08-15,31.0,24.4,26.6,83,1007.0,14.9,4.3
2020-08-16,31.2,23.8,27.4,79,1007.3,11.5,0.1
2020-08-17,30.8,24.7,27.8,82,1007.8,9.9,5.5
2020-08-18,31.8,25.0,28.1,79,1007.6,16.7,0.4
2020-08-19,30.9,24.6,27.4,83,1008.2,18.1,5.3
2020-08-20,30.9,24.5,27.5,79,1008.4,12.6,1.6
2020-08-21,31.7,24.2,27.1,82,1007.8,17.5,5.8
2020-08-22,30.1,24.1,26.4,84,1004.5,30.0,5.5
2020-08-23,27.7,24.6,25.9,91,1006.6,60.0,137.8
2020-08-24,31.7,24.3,26.9,84,1008.8,12.8,8.4
2020-08-25,29.6,23.5,26.4,83,1007.3,15.3,1.4
2020-08-26,30.1,24.2,27.0,86,1009.1,13.2,2.7
2020-08-27,31.3,24.5,27.6,82,1010.5,14.0,0.7
2020-08-28,32.2,25.5,28.2,79,1010.7,14.8,1.4
2020-08-29,32.5,24.9,28.0,80,1009.1,12.6,0.1
2020-08-30,31.9,24.6,27.7,79,1007.7,14.0,0.9
2020-08-31,32.4,24.9,27.5,81,1007.8,16.6,3.9
2020-09-01,29.4,24.7,26.3,89,1007.6,15.3,8.5
2020-09-02,31.0,23.5,25.9,89,1007.0,13.9,14.0
2020-09-03,29.6,23.5,25.9,87,1007.2,13.3,6.9
2020-09-04,28.5,23.5,25.1,89,1008.6,13.8,14.2
2020-09-05,30.7,23.8,26.5,86,1008.9,15.7,8.3
2020-09-06,30.1,24.5,27.0,84,1007.1,10.0,3.1
2020-09-07,29.2,24.0,26.6,84,1005.2,11.0,0.9
2020-09-08,29.7,23.3,26.4,85,1005.4,11.5,1.1
2020-09-09,30.2,23.8,26.5,86,1007.9,11.4,3.2
2020-09-10,30.1,23.9,26.5,86,1008.9,11.9,4.2
2020-09-11,30.3,23.8,26.7,82,1006.0,10.5,2.2
2020-09-12,29.8,23.0,26.3,83,1004.7,11.7,1.0
2020-09-13,29.3,23.1,26.5,85,1006.3,13.2,0.5
2020-09-14,29.7,24.0,26.6,87,1009.0,12.2,6.3
2020-09-15,31.0,24.0,26.7,85,1009.1,10.2,2.3
2020-09-16,29.9,23.8,26.8,84,1008.3,12.5,3.1
2020-09-17,31.8,24.1,27.5,81,1007.3,11.4,1.0
2020-09-18,32.2,24.2,27.5,77,1006.3,14.7,1.0
2020-09-19,31.3,23.9,27.1,79,1005.6,11.9,1.6
2020-09-20,30.3,23.0,26.8,80,1005.7,13.3,0.4
2020-09-21,30.1,23.5,26.9,81,1005.6,15.8,0.0
2020-09-22,30.4,25.3,27.5,80,1005.6,19.1,0.3
2020-09-23,30.1,24.3,26.6,87,1007.0,11.2,3.9
2020-09-24,30.9,24.4,27.4,85,1009.2,13.6,0.8
2020-09-25,31.7,24.4,27.3,83,1010.3,14.4,4.7
2020-09-26,31.2,23.9,26.9,82,1009.1,10.7,1.5
2020-09-27,31.7,23.3,27.0,75,1006.7,14.8,0.6
2020-09-28,30.9,23.1,26.1,84,1006.3,21.5,12.4
2020-09-29,30.0,23.4,25.5,90,1007.5,18.4,10.9
2020-09-30,29.2,24.0,25.9,89,1008.9,17.1,7.9
2020-10-01,30.4,23.7,26.4,84,1007.8,16.1,6.3
2020-10-02,31.2,23.7,26.3,84,1006.9,15.5,6.1
2020-10-03,27.0,23.2,25.0,91,1007.3,15.3,9.1
2020-10-04,28.1,23.2,25.4,83,1008.0,10.4,3.1
2020-10-05,29.2,22.7,25.6,85,1007.2,13.0,5.1
2020-10-06,30.7,23.3,26.5,80,1006.9,14.5,2.3
2020-10-07,28.9,22.1,25.1,84,1007.8,15.0,3.6
2020-10-08,28.4,22.6,25.7,89,1009.1,10.5,5.6
2020-10-09,30.4,23.5,26.7,85,1009.6,11.6,0.2
2020-10-10,31.8,24.2,27.4,81,1008.9,12.8,0.4
2020-10-11,29.4,24.7,26.3,89,1007.5,13.3,4.2
2020-10-12,30.0,24.0,26.6,86,1007.0,10.5,1.5
2020-10-13,30.0,23.5,26.6,85,1006.4,9.7,2.8
2020-10-14,29.5,23.6,26.4,87,1006.0,10.5,1.3
2020-10-15,30.1,23.3,25.9,87,1006.5,12.0,4.2
2020-10-16,29.2,23.7,25.7,89,1007.2,15.6,9.6
2020-10-17,28.7,23.2,25.3,90,1007.3,12.3,14.5
2020-10-18,29.9,23.2,25.5,88,1006.2,12.7,9.0
2020-10-19,30.3,22.8,26.0,82,1004.7,12.2,1.0
2020-10-20,29.6,22.7,25.9,81,1004.9,12.1,0.2
2020-10-21,29.0,22.7,25.7,84,1006.6,14.3,3.4
2020-10-22,28.6,23.9,25.7,90,1007.4,12.9,5.4
2020-10-23,30.2,23.8,26.6,85,1007.9,16.3,0.7
2020-10-24,29.6,24.0,26.7,85,1008.4,17.8,1.8
2020-10-25,30.5,24.0,26.9,81,1009.2,16.4,0.1
2020-10-26,30.8,24.0,26.8,81,1009.2,14.8,0.9
2020-10-27,30.1,24.0,26.0,84,1008.1,20.2,6.5
2020-10-28,29.5,23.1,25.8,84,1007.3,17.6,3.8
2020-10-29,29.8,23.5,25.2,87,1006.9,17.9,14.0
2020-10-30,29.0,23.2,25.5,89,1007.5,10.3,7.9
2020-10-31,29.2,24.0,25.9,86,1008.2,14.1,2.6
2020-11-01,29.6,23.0,25.8,80,1008.1,14.4,0.3
2020-11-02,27.1,22.9,25.0,87,1006.6,12.0,15.1
2020-11-03,25.8,22.8,24.3,95,1007.7,9.7,36.1
2020-11-04,28.1,23.1,25.2,85,1009.4,14.1,1.4
2020-11-05,28.8,23.0,25.1,82,1008.1,12.4,1.6
2020-11-06,28.3,22.6,25.3,85,1005.8,13.8,1.9
2020-11-07,27.7,23.2,25.0,90,1005.5,15.2,13.3
2020-11-08,27.5,23.7,25.1,90,1005.9,18.9,9.7
2020-11-09,26.7,24.0,24.9,92,1006.6,14.3,27.9
2020-11-10,29.2,23.3,24.9,89,1006.7,14.5,17.2
2020-11-11,26.3,23.2,24.4,92,1006.3,13.0,13.3
2020-11-12,26.9,23.3,24.6,91,1007.0,19.5,22.7
2020-11-13,28.8,22.7,24.9,86,1008.0,12.3,4.5
2020-11-14,29.0,22.3,25.0,82,1008.0,15.3,1.6
2020-11-15,28.5,22.2,24.5,84,1008.5,15.9,2.2
2020-11-16,29.0,21.6,24.9,79,1008.2,15.8,0.2
2020-11-17,28.8,22.0,24.8,83,1008.1,11.6,2.8
2020-11-18,26.8,22.4,24.2,92,1008.9,10.0,10.2
2020-11-19,28.0,23.2,24.6,90,1009.3,16.2,15.1
2020-11-20,28.6,22.6,24.4,89,1009.2,15.2,6.1
2020-11-21,27.7,22.5,24.9,87,1007.9,11.6,2.5
2020-11-22,27.3,23.2,24.9,89,1007.5,13.5,9.2
2020-11-23,28.3,23.1,25.5,85,1007.3,10.8,3.4
2020-11-24,29.3,22.7,25.1,86,1008.4,16.6,12.9
2020-11-25,28.7,22.7,25.0,80,1009.7,21.7,0.3
2020-11-26,29.0,22.1,24.8,76,1009.0,20.7,0.0
2020-11-27,29.3,20.3,24.2,77,1008.1,13.3,0.0
2020-11-28,27.5,21.5,24.0,87,1008.8,13.0,1.0
2020-11-29,28.7,21.6,24.4,78,1009.9,16.5,0.2
2020-11-30,28.5,20.0,23.8,75,1009.6,12.8,0.0
2020-12-01,28.9,21.5,24.6,78,1008.9,15.7,0.0
2020-12-02,28.6,22.7,25.1,78,1009.2,12.2,0.6
2020-12-03,27.8,21.9,24.4,80,1010.1,14.5,1.3
2020-12-04,28.9,21.5,24.3,80,1010.6,13.3,0.7
2020-12-05,28.5,21.1,24.1,79,1010.2,10.0,0.0
2020-12-06,28.2,19.7,23.7,82,1008.9,11.8,0.3
2020-12-07,27.4,20.6,24.0,85,1008.4,12.2,0.0
2020-12-08,27.6,22.0,24.8,83,1008.9,12.7,0.0
2020-12-09,27.9,21.2,24.8,84,1009.9,12.2,0.8
2020-12-10,27.1,22.0,23.8,89,1010.0,15.6,2.6
2020-12-11,27.6,21.9,23.7,88,1009.6,15.9,3.0
2020-12-12,28.1,21.1,24.1,84,1010.3,13.3,1.3
2020-12-13,28.1,22.0,24.3,86,1010.7,12.8,2.4
2020-12-14,28.2,22.0,24.4,86,1010.1,12.0,0.8
2020-12-15,28.5,20.9,24.1,79,1008.9,13.0,0.2
2020-12-16,26.6,20.2,23.1,82,1008.9,12.6,1.7
2020-12-17,27.9,22.0,24.2,87,1010.2,14.2,1.1
2020-12-18,29.2,21.8,24.7,84,1011.1,12.6,1.6
2020-12-19,27.7,22.2,24.1,87,1010.5,18.8,1.8
2020-12-20,28.2,21.9,24.2,85,1009.9,15.1,1.9
2020-12-21,28.4,21.6,24.4,84,1011.0,12.3,0.9
2020-12-22,28.8,22.0,24.4,84,1011.2,13.8,2.4
2020-12-23,29.4,21.7,24.7,78,1010.9,16.7,0.1
2020-12-24,27.6,21.8,24.3,80,1010.1,16.4,2.0
2020-12-25,27.8,21.6,23.6,85,1008.8,13.1,9.4
2020-12-26,27.7,20.9,23.7,87,1006.2,9.4,0.6
2020-12-27,27.8,20.9,23.9,83,1007.3,10.4,0.3
2020-12-28,28.3,21.1,23.8,84,1008.4,15.5,4.8
2020-12-29,27.4,21.3,23.9,77,1008.7,24.5,0.0
2020-12-30,28.3,20.7,23.6,72,1010.1,24.5,0.0
2020-12-31,27.5,20.1,23.5,73,1012.0,20.4,0.5
2021-01-01,28.2,19.5,23.2,73,1014.1,21.1,0.1
2021-01-02,28.0,20.3,23.3,71,1013.7,17.8,0.1
2021-01-03,28.0,20.6,23.7,73,1012.3,15.7,0.1
2021-01-04,27.8,20.1,23.3,71,1010.2,14.5,0.0
2021-01-05,27.4,18.7,22.6,77,1009.0,11.4,0.2
2021-01-06,27.5,20.6,23.6,78,1009.3,13.0,0.1
2021-01-07,27.6,20.8,23.8,79,1010.5,12.3,1.0
2021-01-08,27.5,20.9,24.0,82,1010.5,13.1,0.1
2021-01-09,26.9,20.7,23.8,84,1010.4,12.5,0.9
2021-01-10,29.2,20.8,24.3,83,1011.7,14.1,0.1
2021-01-11,28.3,21.9,24.2,83,1013.2,14.5,2.4
2021-01-12,28.5,21.2,24.1,78,1012.8,14.1,0.5
2021-01-13,28.9,20.1,23.7,80,1010.8,13.7,1.1
2021-01-14,27.5,21.7,24.1,85,1009.1,10.2,0.2
2021-01-15,27.3,21.6,24.1,86,1009.1,10.3,1.0
2021-01-16,28.6,20.2,23.8,84,1009.8,13.4,0.1
2021-01-17,28.1,20.6,23.5,83,1009.8,16.3,0.0
2021-01-18,27.3,21.0,23.8,84,1011.4,10.6,1.4
2021-01-19,29.4,21.3,24.6,80,1012.2,16.6,0.1
2021-01-20,27.9,22.4,24.4,82,1011.1,16.6,4.4
2021-01-21,27.4,21.3,24.0,83,1009.8,12.0,1.1
2021-01-22,28.0,20.9,23.8,84,1010.0,13.0,0.0
2021-01-23,28.4,20.5,24.0,83,1010.5,16.6,0.6
2021-01-24,29.2,20.7,24.2,78,1010.4,15.5,0.0
2021-01-25,29.0,20.5,24.1,70,1010.8,17.1,0.0
2021-01-26,26.9,19.8,23.2,79,1011.7,14.8,0.9
2021-01-27,28.6,20.9,24.0,79,1011.6,16.5,0.0
2021-01-28,27.5,20.0,23.5,82,1010.5,14.4,0.0
2021-01-29,29.7,21.2,24.7,72,1009.3,19.1,0.1
2021-01-30,26.7,21.4,23.2,77,1012.0,20.9,1.5
2021-01-31,26.5,20.9,22.9,76,1012.4,18.7,2.2
2021-02-01,27.0,20.5,23.8,82,1010.1,18.4,1.7
2021-02-02,27.2,22.3,24.6,81,1008.1,21.8,5.7
2021-02-03,27.5,21.0,23.7,85,1009.1,16.2,2.7
2021-02-04,28.3,21.2,24.1,79,1010.8,20.0,0.9
2021-02-05,27.8,21.6,24.3,84,1010.9,14.7,0.6
2021-02-06,28.3,21.6,24.5,80,1011.8,20.4,0.3
2021-02-07,28.5,20.6,24.0,80,1011.4,14.8,0.1
2021-02-08,28.8,21.2,24.4,77,1011.9,15.7,0.2
2021-02-09,29.8,21.6,24.7,77,1011.9,16.8,0.5
2021-02-10,29.3,21.5,24.4,76,1011.4,15.5,0.8
2021-02-11,28.1,21.2,24.2,77,1011.0,15.7,1.5
2021-02-12,28.7,20.6,23.8,80,1010.3,17.4,1.5
2021-02-13,26.6,20.7,23.7,83,1010.6,18.6,1.8
2021-02-14,28.5,21.4,24.4,75,1011.9,20.9,0.2
2021-02-15,28.6,21.2,24.4,77,1012.6,19.2,0.8
2021-02-16,28.8,21.4,24.5,75,1013.0,17.7,1.0
2021-02-17,29.3,20.8,24.2,75,1013.2,15.0,2.4
2021-02-18,29.0,21.2,24.5,75,1013.3,18.1,1.5
2021-02-19,28.8,20.4,24.3,73,1013.3,22.2,0.6
2021-02-20,28.1,19.8,23.6,77,1012.0,17.1,0.0
2021-02-21,27.3,20.2,23.1,83,1012.0,15.6,23.0
2021-02-22,27.5,20.6,23.2,82,1012.1,17.4,3.6
2021-02-23,26.8,20.4,23.6,82,1011.9,14.6,0.6
2021-02-24,28.1,20.3,23.6,76,1012.4,16.1,0.6
2021-02-25,28.2,20.4,23.8,72,1012.5,18.1,0.1
2021-02-26,30.0,19.7,24.3,69,1012.1,22.1,0.1
2021-02-27,28.8,21.4,24.5,74,1012.9,18.5,0.4
2021-02-28,29.0,21.8,24.4,72,1012.8,20.5,0.6
2021-03-01,29.6,20.9,24.5,70,1010.8,20.2,0.4
2021-03-02,28.6,20.2,23.7,72,1010.9,19.2,0.4
2021-03-03,28.4,19.6,23.6,74,1010.9,18.0,0.0
2021-03-04,26.7,20.2,23.7,81,1009.7,15.0,1.8
2021-03-05,27.4,22.3,24.5,79,1008.3,17.7,0.0
2021-03-06,26.3,20.4,23.8,85,1009.2,12.4,2.6
2021-03-07,27.8,21.5,24.5,82,1010.6,17.7,0.8
2021-03-08,29.8,20.9,24.7,78,1012.4,17.5,1.0
2021-03-09,28.3,21.7,23.9,85,1012.9,16.2,13.8
2021-03-10,28.2,21.3,23.3,87,1012.0,15.7,25.2
2021-03-11,27.3,20.6,22.8,86,1011.6,17.8,15.2
2021-03-12,27.1,19.9,23.1,79,1011.4,16.9,1.1
2021-03-13,28.2,19.9,23.4,78,1011.0,15.2,2.2
2021-03-14,29.7,20.3,24.0,72,1011.3,16.8,0.0
2021-03-15,29.4,18.4,23.3,68,1011.3,16.6,0.0
2021-03-16,27.7,19.9,23.3,67,1011.9,21.9,0.0
2021-03-17,26.7,20.0,23.3,75,1012.1,17.3,1.6
2021-03-18,28.7,19.9,23.5,74,1011.7,19.1,0.0
2021-03-19,27.8,19.8,23.8,74,1010.9,18.0,0.3
2021-03-20,28.1,20.4,23.9,75,1010.8,13.7,0.4
2021-03-21,26.9,20.2,23.5,82,1010.6,17.4,1.0
2021-03-22,25.7,21.6,23.5,86,1009.8,11.6,2.6
2021-03-23,26.8,20.8,24.0,82,1009.9,17.6,0.8
2021-03-24,27.6,20.2,24.2,80,1010.8,11.8,1.1
2021-03-25,27.9,21.0,24.1,82,1012.3,13.0,1.8
2021-03-26,28.0,20.8,24.1,78,1012.8,16.6,1.0
2021-03-27,28.8,21.3,24.6,74,1012.8,19.6,1.2
2021-03-28,28.7,21.1,24.5,74,1011.9,16.6,1.6
2021-03-29,28.7,21.3,24.6,78,1011.6,15.8,1.9
2021-03-30,29.4,21.9,25.2,74,1012.2,19.5,1.4
2021-03-31,28.7,21.4,24.6,77,1011.3,16.5,1.7
2021-04-01,28.1,21.3,24.4,77,1009.1,14.6,1.4
2021-04-02,27.7,20.4,24.0,79,1008.4,15.6,0.1
2021-04-03,27.8,21.2,24.4,84,1009.1,11.9,3.4
2021-04-04,26.9,21.8,23.9,86,1008.5,11.2,12.2
2021-04-05,28.2,21.6,23.9,87,1008.5,19.1,8.9
2021-04-06,27.5,21.7,23.6,88,1009.2,15.9,11.6
2021-04-07,27.6,21.4,23.7,83,1009.1,14.8,14.0
2021-04-08,27.2,21.8,23.8,83,1009.0,12.6,6.1
2021-04-09,27.7,21.1,24.1,78,1010.0,15.0,0.6
2021-04-10,27.6,20.4,23.7,74,1009.6,16.0,0.2
2021-04-11,27.3,20.5,23.4,70,1007.9,18.5,0.0
2021-04-12,26.7,19.0,23.2,79,1007.3,15.0,0.0
2021-04-13,28.8,21.2,25.0,81,1007.1,14.1,0.4
2021-04-14,29.8,21.2,25.1,73,1008.5,19.4,1.3
2021-04-15,30.7,19.3,23.9,74,1008.2,21.4,0.4
2021-04-16,27.5,20.0,23.9,82,1008.5,13.8,0.0
2021-04-17,28.1,21.7,24.9,89,1009.9,16.1,1.6
2021-04-18,28.3,23.3,25.5,85,1010.6,16.1,0.2
2021-04-19,28.1,22.2,25.2,85,1012.1,16.6,1.1
2021-04-20,28.3,22.4,25.1,83,1012.0,16.8,0.8
2021-04-21,28.8,21.1,24.8,81,1011.4,16.2,0.1
2021-04-22,27.5,21.5,24.4,82,1010.2,13.7,3.0
2021-04-23,28.2,21.7,25.1,80,1009.8,13.5,0.7
2021-04-24,28.0,21.7,24.8,83,1010.0,16.3,2.6
2021-04-25,28.0,21.4,24.9,79,1009.5,16.3,0.9
2021-04-26,27.3,21.4,24.7,80,1008.2,10.6,1.3
2021-04-27,29.2,21.9,24.6,80,1008.3,14.5,5.6
2021-04-28,27.2,21.1,23.7,83,1009.3,17.9,7.2
2021-04-29,28.4,21.1,23.8,84,1010.3,15.9,6.5
2021-04-30,29.1,20.9,24.3,82,1010.4,13.3,3.2
2021-05-01,27.9,21.6,24.6,84,1010.0,16.4,2.6
2021-05-02,28.5,21.6,24.9,80,1010.4,13.5,2.0
2021-05-03,28.4,21.2,25.0,77,1011.2,13.0,0.8
2021-05-04,28.9,21.9,24.7,82,1011.7,11.8,8.2
2021-05-05,28.9,21.8,25.1,80,1011.8,10.4,1.5
2021-05-06,28.1,21.6,24.9,82,1010.9,10.2,2.2
2021-05-07,27.8,21.1,24.9,80,1010.7,14.7,0.6
2021-05-08,28.0,21.2,25.0,79,1011.2,13.4,1.0
2021-05-09,29.0,22.0,25.3,80,1012.3,19.4,1.5
2021-05-10,29.0,22.8,24.8,86,1012.0,16.0,13.9
2021-05-11,29.6,23.0,25.6,83,1011.4,15.5,2.6
2021-05-12,29.2,23.3,26.1,81,1011.4,14.5,1.7
2021-05-13,28.8,22.9,25.7,79,1010.8,16.3,0.1
2021-05-14,28.1,21.9,25.1,82,1010.0,12.2,0.3
2021-05-15,28.4,22.3,25.5,83,1009.3,15.3,0.2
2021-05-16,28.6,23.0,25.8,82,1009.5,15.6,0.7
2021-05-17,29.1,23.6,25.9,82,1009.9,17.1,1.1
2021-05-18,28.9,22.5,25.5,83,1010.0,14.6,0.8
2021-05-19,28.7,22.0,25.8,84,1009.7,17.9,2.6
2021-05-20,28.4,22.6,25.3,84,1010.2,17.5,1.8
2021-05-21,29.5,23.2,25.3,84,1010.7,15.8,3.6
2021-05-22,29.9,21.8,24.6,86,1010.8,18.0,8.7
2021-05-23,30.3,22.4,25.2,82,1011.0,12.8,6.8
2021-05-24,30.5,22.2,25.7,81,1011.2,13.5,3.1
2021-05-25,30.4,23.2,25.9,82,1012.2,14.1,3.0
2021-05-26,30.2,22.9,25.7,82,1012.2,13.1,4.5
2021-05-27,29.5,22.3,25.7,81,1011.2,12.0,1.5
2021-05-28,29.5,22.5,25.6,82,1009.7,13.0,3.1
2021-05-29,28.0,22.6,25.2,86,1009.1,14.2,4.8
2021-05-30,28.9,22.8,25.6,83,1011.1,17.4,1.8
2021-05-31,29.7,22.4,25.6,79,1011.7,13.6,2.6
2021-06-01,29.1,22.8,25.4,83,1010.1,12.9,2.3
2021-06-02,28.6,22.6,25.0,85,1009.9,13.4,8.5
2021-06-03,29.7,22.3,25.7,79,1010.2,12.1,1.4
2021-06-04,29.9,22.6,25.4,81,1010.7,13.7,4.6
2021-06-05,28.1,22.7,24.9,86,1010.9,12.0,8.4
2021-06-06,29.2,22.4,24.8,86,1011.3,14.2,13.6
2021-06-07,29.0,22.5,25.2,84,1010.8,21.4,7.5
2021-06-08,28.0,22.5,24.5,88,1011.5,14.9,16.9
2021-06-09,27.7,22.3,24.7,88,1011.6,14.4,7.1
2021-06-10,29.7,22.4,25.2,86,1011.0,14.8,8.0
2021-06-11,29.0,22.1,25.0,88,1010.2,13.7,9.6
2021-06-12,28.4,22.7,25.6,87,1009.7,12.8,1.0
2021-06-13,29.1,22.8,26.0,84,1010.5,15.1,0.7
2021-06-14,29.7,23.3,26.0,83,1011.6,16.9,1.1
2021-06-15,29.7,22.7,26.2,80,1012.2,16.5,0.6
2021-06-16,30.7,24.3,27.0,79,1011.0,16.3,0.1
2021-06-17,31.0,23.5,27.1,80,1010.0,15.2,2.1
2021-06-18,28.2,24.1,26.1,86,1011.5,22.0,8.8
2021-06-19,30.6,23.4,26.6,81,1012.5,16.3,0.9
2021-06-20,30.1,24.0,26.3,83,1012.6,12.7,3.6
2021-06-21,29.2,23.1,25.7,88,1012.8,10.5,8.5
2021-06-22,29.1,23.9,25.6,86,1012.4,13.0,4.1
2021-06-23,29.7,23.1,26.2,79,1011.8,13.3,2.6
2021-06-24,29.4,22.6,25.3,83,1010.1,14.5,10.0
2021-06-25,29.6,22.6,25.6,83,1009.4,12.3,1.5
2021-06-26,29.8,22.7,25.8,81,1008.6,11.2,1.3
2021-06-27,28.6,23.0,25.4,86,1009.6,17.4,3.5
2021-06-28,29.5,23.4,26.1,83,1011.7,13.3,5.7
2021-06-29,29.3,23.1,26.2,82,1012.3,14.0,0.4
2021-06-30,29.9,23.1,26.3,79,1011.0,15.1,2.0
2021-07-01,30.8,23.9,25.8,83,1010.9,15.2,24.0
2021-07-02,30.5,23.9,26.9,82,1011.0,17.4,0.9
2021-07-03,27.4,24.8,25.8,88,1010.1,33.0,48.4
2021-07-04,29.6,24.7,27.3,83,1012.0,20.3,2.3
2021-07-05,29.1,23.5,26.2,82,1012.3,16.6,2.4
2021-07-06,29.1,23.0,25.9,84,1012.6,15.7,1.1
2021-07-07,30.8,23.4,26.7,79,1011.5,12.7,2.1
2021-07-08,31.6,24.2,27.4,78,1011.9,16.6,0.9
2021-07-09,32.0,23.9,27.2,74,1012.3,16.1,2.0
2021-07-10,29.6,23.2,25.7,81,1011.8,15.9,4.3
2021-07-11,29.9,23.0,25.4,84,1011.9,19.2,13.5
2021-07-12,30.3,22.9,26.3,83,1012.4,15.5,5.0
2021-07-13,31.3,24.4,27.3,78,1012.5,14.4,1.5
2021-07-14,29.3,23.6,25.4,85,1011.9,13.2,19.7
2021-07-15,28.6,22.6,24.8,86,1011.5,12.8,7.3
2021-07-16,29.8,22.3,25.8,81,1011.2,11.7,1.5
2021-07-17,30.7,23.5,26.7,77,1012.1,12.2,0.9
2021-07-18,31.1,23.8,26.4,82,1012.1,16.2,4.2
2021-07-19,29.8,24.1,26.7,83,1012.1,12.4,1.5
2021-07-20,30.1,24.1,26.8,81,1011.6,18.9,0.2
2021-07-21,30.7,23.2,26.7,79,1012.5,12.3,1.3
2021-07-22,29.8,23.5,26.7,80,1013.2,14.5,0.8
2021-07-23,30.5,23.9,26.6,82,1011.7,12.7,3.3
2021-07-24,30.1,23.4,26.5,82,1009.1,12.6,4.0
2021-07-25,28.8,24.3,26.3,87,1008.7,13.9,2.0
2021-07-26,30.2,23.9,26.6,87,1010.1,14.3,7.1
2021-07-27,32.1,24.4,27.5,79,1010.7,15.1,0.4
2021-07-28,29.7,23.6,26.1,82,1010.2,13.9,3.4
2021-07-29,29.1,23.0,25.6,86,1010.7,13.8,7.2
2021-07-30,29.3,23.4,26.3,85,1011.8,13.8,3.8
2021-07-31,29.6,24.1,26.2,87,1012.3,11.2,8.4
2021-08-01,30.6,24.3,27.2,83,1012.3,15.6,1.0
2021-08-02,29.9,23.9,26.6,83,1012.1,10.8,0.7
2021-08-03,28.5,23.3,25.9,85,1011.2,14.7,4.0
2021-08-04,29.3,23.5,26.4,86,1011.7,14.6,2.4
2021-08-05,29.0,23.6,26.2,86,1012.7,10.5,4.5
2021-08-06,31.5,24.0,27.0,81,1012.3,13.7,1.4
2021-08-07,31.1,23.8,26.9,79,1011.2,12.3,1.5
2021-08-08,31.0,23.6,26.7,80,1010.5,15.6,2.0
2021-08-09,28.9,23.2,25.5,87,1011.2,13.0,20.1
2021-08-10,30.8,23.6,26.8,79,1010.3,18.8,0.8
2021-08-11,27.2,23.8,25.0,84,1008.3,28.4,20.9
2021-08-12,28.3,23.2,25.3,91,1010.5,10.4,43.6
2021-08-13,30.5,23.9,26.9,78,1010.4,14.6,0.8
2021-08-14,31.7,23.4,26.8,81,1009.9,13.9,6.3
2021-08-15,32.2,23.8,26.7,85,1008.3,18.7,15.4
2021-08-16,24.8,23.3,24.1,94,1007.9,26.1,54.2
2021-08-17,29.7,23.6,26.4,86,1009.9,19.1,3.8
2021-08-18,30.5,23.9,26.7,82,1011.4,14.5,1.7
2021-08-19,30.7,23.8,26.7,81,1010.0,13.4,1.0
2021-08-20,28.7,24.1,25.6,85,1008.0,15.8,10.7
2021-08-21,30.7,23.5,26.7,83,1008.1,12.5,2.0
2021-08-22,32.0,24.8,27.5,80,1008.6,16.2,1.4
2021-08-23,32.4,24.5,27.8,75,1008.0,20.7,0.2
2021-08-24,30.8,24.1,27.3,79,1006.5,19.2,1.3
2021-08-25,30.7,24.0,26.8,81,1006.9,17.1,2.2
2021-08-26,29.7,23.5,26.4,82,1008.2,15.7,0.2
2021-08-27,29.6,23.3,26.5,83,1008.8,14.8,0.3
2021-08-28,31.6,24.3,27.6,81,1010.5,12.5,0.5
2021-08-29,32.5,24.4,27.5,80,1010.1,14.8,0.0
2021-08-30,31.5,23.3,26.8,81,1007.9,17.2,0.4
2021-08-31,29.4,24.0,26.7,84,1007.3,14.5,2.1
2021-09-01,29.3,23.7,26.7,82,1008.5,16.2,1.2
2021-09-02,29.4,23.6,26.6,83,1009.5,14.1,0.4
2021-09-03,29.7,23.5,26.7,84,1009.2,12.8,0.6
2021-09-04,30.5,23.7,27.0,85,1008.3,13.8,1.7
2021-09-05,31.3,23.8,27.3,81,1008.7,14.3,0.4
2021-09-06,32.2,24.0,27.7,78,1008.7,14.2,0.7
2021-09-07,31.7,24.3,27.5,79,1008.6,12.4,1.4
2021-09-08,31.0,24.2,27.3,81,1008.8,12.4,0.3
2021-09-09,30.1,24.1,27.0,84,1009.0,13.9,0.2
2021-09-10,30.6,24.0,27.1,82,1009.8,13.9,0.6
2021-09-11,30.1,23.9,26.6,81,1011.1,16.8,4.9
2021-09-12,30.2,23.4,25.7,85,1011.6,14.1,26.3
2021-09-13,30.2,23.1,25.8,83,1010.2,16.5,3.8
2021-09-14,30.7,23.3,26.4,84,1008.3,15.5,8.1
2021-09-15,29.7,23.2,25.8,88,1009.0,15.8,10.5
2021-09-16,28.4,23.3,25.8,89,1011.2,12.9,4.2
2021-09-17,31.2,23.9,27.0,80,1011.4,15.8,1.1
2021-09-18,30.6,23.9,26.9,77,1009.1,15.6,1.0
2021-09-19,30.8,23.8,26.6,76,1007.6,15.0,1.5
